feature_key,layer,index,source,prompt,activation_max,activation_sum,activation_mean,sparsity_ratio,peak_token,peak_token_idx,node_influence,csv_ctx_idx,peak_token_type,target_tokens,tokens_source,pred_label,subtype,confidence,review,why_review,supernode_name,top_activations_probe_original
18_70190,18,70190,18-clt-hp,entity: The muscle involved in deep inhalation is Diaphragm,19.62168884277344,19.62168884277344,1.6351407368977864,0.9166666666666669, is,9,0.0015676915645599,11,functional,"[{""token"": ""phrag"", ""index"": 11, ""distance"": 2, ""direction"": ""forward""}]",json,"Say ""X""",,1.0,False,,Say (phrag),"[{""tk"": ""is"", ""act"": 19.621688842773438}, {""tk"": ""The"", ""act"": 0.0}, {""tk"": ""muscle"", ""act"": 0.0}, {""tk"": ""involved"", ""act"": 0.0}, {""tk"": ""inhalation"", ""act"": 0.0}, {""tk"": ""phrag"", ""act"": 0.0}, {""tk"": ""process"", ""act"": 0.0}, {""tk"": ""breathing"", ""act"": 0.0}, {""tk"": ""muscles"", ""act"": 0.0}, {""tk"": ""tightening"", ""act"": 0.0}, {""tk"": ""facilitate"", ""act"": 0.0}, {""tk"": ""that"", ""act"": 0.0}, {""tk"": ""involves"", ""act"": 0.0}, {""tk"": ""full"", ""act"": 0.0}]"
18_70190,18,70190,18-clt-hp,process: The act of breathing in air. is Inhalation,0.0,0.0,0.0,0.0,process,1,0.0015676915645599,11,semantic,"[{""token"": ""process"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a,"Say ""X""",,1.0,False,,Say (phrag),"[{""tk"": ""is"", ""act"": 19.621688842773438}, {""tk"": ""The"", ""act"": 0.0}, {""tk"": ""muscle"", ""act"": 0.0}, {""tk"": ""involved"", ""act"": 0.0}, {""tk"": ""inhalation"", ""act"": 0.0}, {""tk"": ""phrag"", ""act"": 0.0}, {""tk"": ""process"", ""act"": 0.0}, {""tk"": ""breathing"", ""act"": 0.0}, {""tk"": ""muscles"", ""act"": 0.0}, {""tk"": ""tightening"", ""act"": 0.0}, {""tk"": ""facilitate"", ""act"": 0.0}, {""tk"": ""that"", ""act"": 0.0}, {""tk"": ""involves"", ""act"": 0.0}, {""tk"": ""full"", ""act"": 0.0}]"
18_70190,18,70190,18-clt-hp,process: The action of muscles tightening to facilitate breathing is Muscle contraction,0.0,0.0,0.0,0.0,process,1,0.0015676915645599,11,semantic,"[{""token"": ""process"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a,"Say ""X""",,1.0,False,,Say (phrag),"[{""tk"": ""is"", ""act"": 19.621688842773438}, {""tk"": ""The"", ""act"": 0.0}, {""tk"": ""muscle"", ""act"": 0.0}, {""tk"": ""involved"", ""act"": 0.0}, {""tk"": ""inhalation"", ""act"": 0.0}, {""tk"": ""phrag"", ""act"": 0.0}, {""tk"": ""process"", ""act"": 0.0}, {""tk"": ""breathing"", ""act"": 0.0}, {""tk"": ""muscles"", ""act"": 0.0}, {""tk"": ""tightening"", ""act"": 0.0}, {""tk"": ""facilitate"", ""act"": 0.0}, {""tk"": ""that"", ""act"": 0.0}, {""tk"": ""involves"", ""act"": 0.0}, {""tk"": ""full"", ""act"": 0.0}]"
18_70190,18,70190,18-clt-hp,entity: The system responsible for gas exchange in the body. is Respiratory system,0.0,0.0,0.0,0.0,entity,1,0.0015676915645599,11,semantic,"[{""token"": ""entity"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a,"Say ""X""",,1.0,False,,Say (phrag),"[{""tk"": ""is"", ""act"": 19.621688842773438}, {""tk"": ""The"", ""act"": 0.0}, {""tk"": ""muscle"", ""act"": 0.0}, {""tk"": ""involved"", ""act"": 0.0}, {""tk"": ""inhalation"", ""act"": 0.0}, {""tk"": ""phrag"", ""act"": 0.0}, {""tk"": ""process"", ""act"": 0.0}, {""tk"": ""breathing"", ""act"": 0.0}, {""tk"": ""muscles"", ""act"": 0.0}, {""tk"": ""tightening"", ""act"": 0.0}, {""tk"": ""facilitate"", ""act"": 0.0}, {""tk"": ""that"", ""act"": 0.0}, {""tk"": ""involves"", ""act"": 0.0}, {""tk"": ""full"", ""act"": 0.0}]"
18_70190,18,70190,18-clt-hp,attribute: A type of breathing that involves full expansion of the lungs is Deep breathing,0.0,0.0,0.0,0.0,attribute,1,0.0015676915645599,11,semantic,"[{""token"": ""attribute"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a,"Say ""X""",,1.0,False,,Say (phrag),"[{""tk"": ""is"", ""act"": 19.621688842773438}, {""tk"": ""The"", ""act"": 0.0}, {""tk"": ""muscle"", ""act"": 0.0}, {""tk"": ""involved"", ""act"": 0.0}, {""tk"": ""inhalation"", ""act"": 0.0}, {""tk"": ""phrag"", ""act"": 0.0}, {""tk"": ""process"", ""act"": 0.0}, {""tk"": ""breathing"", ""act"": 0.0}, {""tk"": ""muscles"", ""act"": 0.0}, {""tk"": ""tightening"", ""act"": 0.0}, {""tk"": ""facilitate"", ""act"": 0.0}, {""tk"": ""that"", ""act"": 0.0}, {""tk"": ""involves"", ""act"": 0.0}, {""tk"": ""full"", ""act"": 0.0}]"
6_34823,6,34823,6-clt-hp,entity: The muscle involved in deep inhalation is Diaphragm,28.61439323425293,32.49387717247009,2.707823097705841,0.9053684949550342, inhalation,8,0.0015637874603271,7,semantic,"[{""token"": "" inhalation"", ""index"": 8, ""distance"": 0, ""direction"": ""self""}]",n/a,Semantic,Concept,0.7,False,,inhalation,"[{""tk"": ""inhalation"", ""act"": 28.61439323425293}, {""tk"": ""breathing"", ""act"": 15.916427612304688}, {""tk"": ""phrag"", ""act"": 3.879483938217163}, {""tk"": ""full"", ""act"": 3.762014627456665}, {""tk"": ""The"", ""act"": 0.0}, {""tk"": ""muscle"", ""act"": 0.0}, {""tk"": ""involved"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""process"", ""act"": 0.0}, {""tk"": ""muscles"", ""act"": 0.0}, {""tk"": ""tightening"", ""act"": 0.0}, {""tk"": ""facilitate"", ""act"": 0.0}, {""tk"": ""that"", ""act"": 0.0}, {""tk"": ""involves"", ""act"": 0.0}]"
6_34823,6,34823,6-clt-hp,process: The act of breathing in air. is Inhalation,12.184246063232422,33.390575647354126,3.0355068770321934,0.7508662529237456, in,7,0.0015637874603271,7,functional,"[{""token"": "" Inhalation"", ""index"": 11, ""distance"": 4, ""direction"": ""forward""}]",json,Semantic,Concept,0.7,False,,inhalation,"[{""tk"": ""inhalation"", ""act"": 28.61439323425293}, {""tk"": ""breathing"", ""act"": 15.916427612304688}, {""tk"": ""phrag"", ""act"": 3.879483938217163}, {""tk"": ""full"", ""act"": 3.762014627456665}, {""tk"": ""The"", ""act"": 0.0}, {""tk"": ""muscle"", ""act"": 0.0}, {""tk"": ""involved"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""process"", ""act"": 0.0}, {""tk"": ""muscles"", ""act"": 0.0}, {""tk"": ""tightening"", ""act"": 0.0}, {""tk"": ""facilitate"", ""act"": 0.0}, {""tk"": ""that"", ""act"": 0.0}, {""tk"": ""involves"", ""act"": 0.0}]"
6_34823,6,34823,6-clt-hp,process: The action of muscles tightening to facilitate breathing is Muscle contraction,15.916427612304688,15.916427612304688,1.224340585561899,0.923076923076923, breathing,10,0.0015637874603271,7,semantic,"[{""token"": "" breathing"", ""index"": 10, ""distance"": 0, ""direction"": ""self""}]",n/a,Semantic,Concept,0.7,False,,inhalation,"[{""tk"": ""inhalation"", ""act"": 28.61439323425293}, {""tk"": ""breathing"", ""act"": 15.916427612304688}, {""tk"": ""phrag"", ""act"": 3.879483938217163}, {""tk"": ""full"", ""act"": 3.762014627456665}, {""tk"": ""The"", ""act"": 0.0}, {""tk"": ""muscle"", ""act"": 0.0}, {""tk"": ""involved"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""process"", ""act"": 0.0}, {""tk"": ""muscles"", ""act"": 0.0}, {""tk"": ""tightening"", ""act"": 0.0}, {""tk"": ""facilitate"", ""act"": 0.0}, {""tk"": ""that"", ""act"": 0.0}, {""tk"": ""involves"", ""act"": 0.0}]"
6_34823,6,34823,6-clt-hp,entity: The system responsible for gas exchange in the body. is Respiratory system,0.0,0.0,0.0,0.0,entity,1,0.0015637874603271,7,semantic,"[{""token"": ""entity"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a,Semantic,Concept,0.7,False,,inhalation,"[{""tk"": ""inhalation"", ""act"": 28.61439323425293}, {""tk"": ""breathing"", ""act"": 15.916427612304688}, {""tk"": ""phrag"", ""act"": 3.879483938217163}, {""tk"": ""full"", ""act"": 3.762014627456665}, {""tk"": ""The"", ""act"": 0.0}, {""tk"": ""muscle"", ""act"": 0.0}, {""tk"": ""involved"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""process"", ""act"": 0.0}, {""tk"": ""muscles"", ""act"": 0.0}, {""tk"": ""tightening"", ""act"": 0.0}, {""tk"": ""facilitate"", ""act"": 0.0}, {""tk"": ""that"", ""act"": 0.0}, {""tk"": ""involves"", ""act"": 0.0}]"
6_34823,6,34823,6-clt-hp,attribute: A type of breathing that involves full expansion of the lungs is Deep breathing,13.623373031616213,38.53046631813049,2.408154144883156,0.8232336338956239, breathing,16,0.0015637874603271,7,semantic,"[{""token"": "" breathing"", ""index"": 16, ""distance"": 0, ""direction"": ""self""}]",n/a,Semantic,Concept,0.7,False,,inhalation,"[{""tk"": ""inhalation"", ""act"": 28.61439323425293}, {""tk"": ""breathing"", ""act"": 15.916427612304688}, {""tk"": ""phrag"", ""act"": 3.879483938217163}, {""tk"": ""full"", ""act"": 3.762014627456665}, {""tk"": ""The"", ""act"": 0.0}, {""tk"": ""muscle"", ""act"": 0.0}, {""tk"": ""involved"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""process"", ""act"": 0.0}, {""tk"": ""muscles"", ""act"": 0.0}, {""tk"": ""tightening"", ""act"": 0.0}, {""tk"": ""facilitate"", ""act"": 0.0}, {""tk"": ""that"", ""act"": 0.0}, {""tk"": ""involves"", ""act"": 0.0}]"
0_38968,0,38968,0-clt-hp,entity: The muscle involved in deep inhalation is Diaphragm,21.767108917236328,21.767108917236328,1.8139257431030276,0.9166666666666666, muscle,4,0.0015335977077484,2,semantic,"[{""token"": "" muscle"", ""index"": 4, ""distance"": 0, ""direction"": ""self""}]",n/a,Semantic,Dictionary,1.0,False,,Muscle,"[{""tk"": ""Muscle"", ""act"": 23.270652770996094}, {""tk"": ""muscles"", ""act"": 15.55384349822998}, {""tk"": ""The"", ""act"": 0.0}, {""tk"": ""involved"", ""act"": 0.0}, {""tk"": ""inhalation"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""phrag"", ""act"": 0.0}, {""tk"": ""process"", ""act"": 0.0}, {""tk"": ""breathing"", ""act"": 0.0}, {""tk"": ""tightening"", ""act"": 0.0}, {""tk"": ""facilitate"", ""act"": 0.0}, {""tk"": ""that"", ""act"": 0.0}, {""tk"": ""involves"", ""act"": 0.0}, {""tk"": ""full"", ""act"": 0.0}]"
0_38968,0,38968,0-clt-hp,process: The act of breathing in air. is Inhalation,0.0,0.0,0.0,0.0,process,1,0.0015335977077484,2,semantic,"[{""token"": ""process"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a,Semantic,Dictionary,1.0,False,,Muscle,"[{""tk"": ""Muscle"", ""act"": 23.270652770996094}, {""tk"": ""muscles"", ""act"": 15.55384349822998}, {""tk"": ""The"", ""act"": 0.0}, {""tk"": ""involved"", ""act"": 0.0}, {""tk"": ""inhalation"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""phrag"", ""act"": 0.0}, {""tk"": ""process"", ""act"": 0.0}, {""tk"": ""breathing"", ""act"": 0.0}, {""tk"": ""tightening"", ""act"": 0.0}, {""tk"": ""facilitate"", ""act"": 0.0}, {""tk"": ""that"", ""act"": 0.0}, {""tk"": ""involves"", ""act"": 0.0}, {""tk"": ""full"", ""act"": 0.0}]"
0_38968,0,38968,0-clt-hp,process: The action of muscles tightening to facilitate breathing is Muscle contraction,23.270652770996094,38.82449626922608,2.9864997130173903,0.8716624006035756, Muscle,12,0.0015335977077484,2,semantic,"[{""token"": "" Muscle"", ""index"": 12, ""distance"": 0, ""direction"": ""self""}]",n/a,Semantic,Dictionary,1.0,False,,Muscle,"[{""tk"": ""Muscle"", ""act"": 23.270652770996094}, {""tk"": ""muscles"", ""act"": 15.55384349822998}, {""tk"": ""The"", ""act"": 0.0}, {""tk"": ""involved"", ""act"": 0.0}, {""tk"": ""inhalation"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""phrag"", ""act"": 0.0}, {""tk"": ""process"", ""act"": 0.0}, {""tk"": ""breathing"", ""act"": 0.0}, {""tk"": ""tightening"", ""act"": 0.0}, {""tk"": ""facilitate"", ""act"": 0.0}, {""tk"": ""that"", ""act"": 0.0}, {""tk"": ""involves"", ""act"": 0.0}, {""tk"": ""full"", ""act"": 0.0}]"
0_38968,0,38968,0-clt-hp,entity: The system responsible for gas exchange in the body. is Respiratory system,0.0,0.0,0.0,0.0,entity,1,0.0015335977077484,2,semantic,"[{""token"": ""entity"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a,Semantic,Dictionary,1.0,False,,Muscle,"[{""tk"": ""Muscle"", ""act"": 23.270652770996094}, {""tk"": ""muscles"", ""act"": 15.55384349822998}, {""tk"": ""The"", ""act"": 0.0}, {""tk"": ""involved"", ""act"": 0.0}, {""tk"": ""inhalation"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""phrag"", ""act"": 0.0}, {""tk"": ""process"", ""act"": 0.0}, {""tk"": ""breathing"", ""act"": 0.0}, {""tk"": ""tightening"", ""act"": 0.0}, {""tk"": ""facilitate"", ""act"": 0.0}, {""tk"": ""that"", ""act"": 0.0}, {""tk"": ""involves"", ""act"": 0.0}, {""tk"": ""full"", ""act"": 0.0}]"
0_38968,0,38968,0-clt-hp,attribute: A type of breathing that involves full expansion of the lungs is Deep breathing,0.0,0.0,0.0,0.0,attribute,1,0.0015335977077484,2,semantic,"[{""token"": ""attribute"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a,Semantic,Dictionary,1.0,False,,Muscle,"[{""tk"": ""Muscle"", ""act"": 23.270652770996094}, {""tk"": ""muscles"", ""act"": 15.55384349822998}, {""tk"": ""The"", ""act"": 0.0}, {""tk"": ""involved"", ""act"": 0.0}, {""tk"": ""inhalation"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""phrag"", ""act"": 0.0}, {""tk"": ""process"", ""act"": 0.0}, {""tk"": ""breathing"", ""act"": 0.0}, {""tk"": ""tightening"", ""act"": 0.0}, {""tk"": ""facilitate"", ""act"": 0.0}, {""tk"": ""that"", ""act"": 0.0}, {""tk"": ""involves"", ""act"": 0.0}, {""tk"": ""full"", ""act"": 0.0}]"
22_78763,22,78763,22-clt-hp,entity: The muscle involved in deep inhalation is Diaphragm,5.175826549530029,5.175826549530029,0.4313188791275024,0.9166666666666666, is,9,0.0015228986740112,11,functional,"[{""token"": ""phrag"", ""index"": 11, ""distance"": 2, ""direction"": ""forward""}]",json,"Say ""X""",,1.0,False,,Say (phrag),"[{""tk"": ""is"", ""act"": 5.175826549530029}, {""tk"": ""the"", ""act"": 1.258070945739746}, {""tk"": ""muscle"", ""act"": 0.0}, {""tk"": ""involved"", ""act"": 0.0}, {""tk"": ""inhalation"", ""act"": 0.0}, {""tk"": ""phrag"", ""act"": 0.0}, {""tk"": ""process"", ""act"": 0.0}, {""tk"": ""breathing"", ""act"": 0.0}, {""tk"": ""muscles"", ""act"": 0.0}, {""tk"": ""tightening"", ""act"": 0.0}, {""tk"": ""facilitate"", ""act"": 0.0}, {""tk"": ""that"", ""act"": 0.0}, {""tk"": ""involves"", ""act"": 0.0}, {""tk"": ""full"", ""act"": 0.0}]"
22_78763,22,78763,22-clt-hp,process: The act of breathing in air. is Inhalation,0.0,0.0,0.0,0.0,process,1,0.0015228986740112,11,semantic,"[{""token"": ""process"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a,"Say ""X""",,1.0,False,,Say (phrag),"[{""tk"": ""is"", ""act"": 5.175826549530029}, {""tk"": ""the"", ""act"": 1.258070945739746}, {""tk"": ""muscle"", ""act"": 0.0}, {""tk"": ""involved"", ""act"": 0.0}, {""tk"": ""inhalation"", ""act"": 0.0}, {""tk"": ""phrag"", ""act"": 0.0}, {""tk"": ""process"", ""act"": 0.0}, {""tk"": ""breathing"", ""act"": 0.0}, {""tk"": ""muscles"", ""act"": 0.0}, {""tk"": ""tightening"", ""act"": 0.0}, {""tk"": ""facilitate"", ""act"": 0.0}, {""tk"": ""that"", ""act"": 0.0}, {""tk"": ""involves"", ""act"": 0.0}, {""tk"": ""full"", ""act"": 0.0}]"
22_78763,22,78763,22-clt-hp,process: The action of muscles tightening to facilitate breathing is Muscle contraction,0.0,0.0,0.0,0.0,process,1,0.0015228986740112,11,semantic,"[{""token"": ""process"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a,"Say ""X""",,1.0,False,,Say (phrag),"[{""tk"": ""is"", ""act"": 5.175826549530029}, {""tk"": ""the"", ""act"": 1.258070945739746}, {""tk"": ""muscle"", ""act"": 0.0}, {""tk"": ""involved"", ""act"": 0.0}, {""tk"": ""inhalation"", ""act"": 0.0}, {""tk"": ""phrag"", ""act"": 0.0}, {""tk"": ""process"", ""act"": 0.0}, {""tk"": ""breathing"", ""act"": 0.0}, {""tk"": ""muscles"", ""act"": 0.0}, {""tk"": ""tightening"", ""act"": 0.0}, {""tk"": ""facilitate"", ""act"": 0.0}, {""tk"": ""that"", ""act"": 0.0}, {""tk"": ""involves"", ""act"": 0.0}, {""tk"": ""full"", ""act"": 0.0}]"
22_78763,22,78763,22-clt-hp,entity: The system responsible for gas exchange in the body. is Respiratory system,0.0,0.0,0.0,0.0,entity,1,0.0015228986740112,11,semantic,"[{""token"": ""entity"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a,"Say ""X""",,1.0,False,,Say (phrag),"[{""tk"": ""is"", ""act"": 5.175826549530029}, {""tk"": ""the"", ""act"": 1.258070945739746}, {""tk"": ""muscle"", ""act"": 0.0}, {""tk"": ""involved"", ""act"": 0.0}, {""tk"": ""inhalation"", ""act"": 0.0}, {""tk"": ""phrag"", ""act"": 0.0}, {""tk"": ""process"", ""act"": 0.0}, {""tk"": ""breathing"", ""act"": 0.0}, {""tk"": ""muscles"", ""act"": 0.0}, {""tk"": ""tightening"", ""act"": 0.0}, {""tk"": ""facilitate"", ""act"": 0.0}, {""tk"": ""that"", ""act"": 0.0}, {""tk"": ""involves"", ""act"": 0.0}, {""tk"": ""full"", ""act"": 0.0}]"
22_78763,22,78763,22-clt-hp,attribute: A type of breathing that involves full expansion of the lungs is Deep breathing,2.3713059425354004,3.6293768882751465,0.2268360555171966,0.9043412950440872, of,11,0.0015228986740112,11,functional,"[{""token"": "" lungs"", ""index"": 13, ""distance"": 2, ""direction"": ""forward""}]",json,"Say ""X""",,1.0,False,,Say (phrag),"[{""tk"": ""is"", ""act"": 5.175826549530029}, {""tk"": ""the"", ""act"": 1.258070945739746}, {""tk"": ""muscle"", ""act"": 0.0}, {""tk"": ""involved"", ""act"": 0.0}, {""tk"": ""inhalation"", ""act"": 0.0}, {""tk"": ""phrag"", ""act"": 0.0}, {""tk"": ""process"", ""act"": 0.0}, {""tk"": ""breathing"", ""act"": 0.0}, {""tk"": ""muscles"", ""act"": 0.0}, {""tk"": ""tightening"", ""act"": 0.0}, {""tk"": ""facilitate"", ""act"": 0.0}, {""tk"": ""that"", ""act"": 0.0}, {""tk"": ""involves"", ""act"": 0.0}, {""tk"": ""full"", ""act"": 0.0}]"
0_95475,0,95475,0-clt-hp,entity: The muscle involved in deep inhalation is Diaphragm,70.81414031982422,275.4501342773437,22.954177856445312,0.6758531876151386, muscle,4,0.0015109479427337,2,semantic,"[{""token"": "" muscle"", ""index"": 4, ""distance"": 0, ""direction"": ""self""}]",n/a,Semantic,Dictionary (fallback),0.9,False,,muscles,"[{""tk"": ""muscles"", ""act"": 72.21488189697266}, {""tk"": ""muscle"", ""act"": 70.81414031982422}, {""tk"": ""breathing"", ""act"": 63.223915100097656}, {""tk"": ""facilitate"", ""act"": 62.72282791137695}, {""tk"": ""inhalation"", ""act"": 60.14297103881836}, {""tk"": ""tightening"", ""act"": 48.84531784057617}, {""tk"": ""process"", ""act"": 43.46658706665039}, {""tk"": ""involved"", ""act"": 36.15755081176758}, {""tk"": ""full"", ""act"": 36.015140533447266}, {""tk"": ""involves"", ""act"": 29.5838623046875}, {""tk"": ""The"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""phrag"", ""act"": 0.0}, {""tk"": ""that"", ""act"": 0.0}]"
0_95475,0,95475,0-clt-hp,process: The act of breathing in air. is Inhalation,63.085262298583984,267.7560005187988,24.341454592618074,0.6141499027552676, breathing,6,0.0015109479427337,2,semantic,"[{""token"": "" breathing"", ""index"": 6, ""distance"": 0, ""direction"": ""self""}]",n/a,Semantic,Dictionary (fallback),0.9,False,,muscles,"[{""tk"": ""muscles"", ""act"": 72.21488189697266}, {""tk"": ""muscle"", ""act"": 70.81414031982422}, {""tk"": ""breathing"", ""act"": 63.223915100097656}, {""tk"": ""facilitate"", ""act"": 62.72282791137695}, {""tk"": ""inhalation"", ""act"": 60.14297103881836}, {""tk"": ""tightening"", ""act"": 48.84531784057617}, {""tk"": ""process"", ""act"": 43.46658706665039}, {""tk"": ""involved"", ""act"": 36.15755081176758}, {""tk"": ""full"", ""act"": 36.015140533447266}, {""tk"": ""involves"", ""act"": 29.5838623046875}, {""tk"": ""The"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""phrag"", ""act"": 0.0}, {""tk"": ""that"", ""act"": 0.0}]"
0_95475,0,95475,0-clt-hp,process: The action of muscles tightening to facilitate breathing is Muscle contraction,72.21488189697266,431.7536506652832,33.21181928194486,0.5400972983750438, muscles,6,0.0015109479427337,2,semantic,"[{""token"": "" muscles"", ""index"": 6, ""distance"": 0, ""direction"": ""self""}]",n/a,Semantic,Dictionary (fallback),0.9,False,,muscles,"[{""tk"": ""muscles"", ""act"": 72.21488189697266}, {""tk"": ""muscle"", ""act"": 70.81414031982422}, {""tk"": ""breathing"", ""act"": 63.223915100097656}, {""tk"": ""facilitate"", ""act"": 62.72282791137695}, {""tk"": ""inhalation"", ""act"": 60.14297103881836}, {""tk"": ""tightening"", ""act"": 48.84531784057617}, {""tk"": ""process"", ""act"": 43.46658706665039}, {""tk"": ""involved"", ""act"": 36.15755081176758}, {""tk"": ""full"", ""act"": 36.015140533447266}, {""tk"": ""involves"", ""act"": 29.5838623046875}, {""tk"": ""The"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""phrag"", ""act"": 0.0}, {""tk"": ""that"", ""act"": 0.0}]"
0_95475,0,95475,0-clt-hp,entity: The system responsible for gas exchange in the body. is Respiratory system,63.4355354309082,410.0682792663574,27.337885284423827,0.5690446198850279, gas,7,0.0015109479427337,2,functional,"[{""token"": "" exchange"", ""index"": 8, ""distance"": 1, ""direction"": ""forward""}]",json,Semantic,Dictionary (fallback),0.9,False,,muscles,"[{""tk"": ""muscles"", ""act"": 72.21488189697266}, {""tk"": ""muscle"", ""act"": 70.81414031982422}, {""tk"": ""breathing"", ""act"": 63.223915100097656}, {""tk"": ""facilitate"", ""act"": 62.72282791137695}, {""tk"": ""inhalation"", ""act"": 60.14297103881836}, {""tk"": ""tightening"", ""act"": 48.84531784057617}, {""tk"": ""process"", ""act"": 43.46658706665039}, {""tk"": ""involved"", ""act"": 36.15755081176758}, {""tk"": ""full"", ""act"": 36.015140533447266}, {""tk"": ""involves"", ""act"": 29.5838623046875}, {""tk"": ""The"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""phrag"", ""act"": 0.0}, {""tk"": ""that"", ""act"": 0.0}]"
0_95475,0,95475,0-clt-hp,attribute: A type of breathing that involves full expansion of the lungs is Deep breathing,63.223915100097656,408.36018562316895,25.52251160144806,0.5963155467193041, breathing,6,0.0015109479427337,2,semantic,"[{""token"": "" breathing"", ""index"": 6, ""distance"": 0, ""direction"": ""self""}]",n/a,Semantic,Dictionary (fallback),0.9,False,,muscles,"[{""tk"": ""muscles"", ""act"": 72.21488189697266}, {""tk"": ""muscle"", ""act"": 70.81414031982422}, {""tk"": ""breathing"", ""act"": 63.223915100097656}, {""tk"": ""facilitate"", ""act"": 62.72282791137695}, {""tk"": ""inhalation"", ""act"": 60.14297103881836}, {""tk"": ""tightening"", ""act"": 48.84531784057617}, {""tk"": ""process"", ""act"": 43.46658706665039}, {""tk"": ""involved"", ""act"": 36.15755081176758}, {""tk"": ""full"", ""act"": 36.015140533447266}, {""tk"": ""involves"", ""act"": 29.5838623046875}, {""tk"": ""The"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""phrag"", ""act"": 0.0}, {""tk"": ""that"", ""act"": 0.0}]"
3_82401,3,82401,3-clt-hp,entity: The muscle involved in deep inhalation is Diaphragm,36.0958366394043,78.03266716003418,6.502722263336182,0.8198484127602286, involved,5,0.0015066266059875,3,semantic,"[{""token"": "" involved"", ""index"": 5, ""distance"": 0, ""direction"": ""self""}]",n/a,Semantic,Dictionary (fallback),0.9,False,,involved,"[{""tk"": ""involved"", ""act"": 36.0958366394043}, {""tk"": ""is"", ""act"": 19.74673080444336}, {""tk"": ""tightening"", ""act"": 15.565839767456055}, {""tk"": ""facilitate"", ""act"": 2.685534954071045}, {""tk"": ""The"", ""act"": 0.0}, {""tk"": ""muscle"", ""act"": 0.0}, {""tk"": ""inhalation"", ""act"": 0.0}, {""tk"": ""phrag"", ""act"": 0.0}, {""tk"": ""process"", ""act"": 0.0}, {""tk"": ""breathing"", ""act"": 0.0}, {""tk"": ""muscles"", ""act"": 0.0}, {""tk"": ""that"", ""act"": 0.0}, {""tk"": ""involves"", ""act"": 0.0}, {""tk"": ""full"", ""act"": 0.0}]"
3_82401,3,82401,3-clt-hp,process: The act of breathing in air. is Inhalation,0.0,0.0,0.0,0.0,process,1,0.0015066266059875,3,semantic,"[{""token"": ""process"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a,Semantic,Dictionary (fallback),0.9,False,,involved,"[{""tk"": ""involved"", ""act"": 36.0958366394043}, {""tk"": ""is"", ""act"": 19.74673080444336}, {""tk"": ""tightening"", ""act"": 15.565839767456055}, {""tk"": ""facilitate"", ""act"": 2.685534954071045}, {""tk"": ""The"", ""act"": 0.0}, {""tk"": ""muscle"", ""act"": 0.0}, {""tk"": ""inhalation"", ""act"": 0.0}, {""tk"": ""phrag"", ""act"": 0.0}, {""tk"": ""process"", ""act"": 0.0}, {""tk"": ""breathing"", ""act"": 0.0}, {""tk"": ""muscles"", ""act"": 0.0}, {""tk"": ""that"", ""act"": 0.0}, {""tk"": ""involves"", ""act"": 0.0}, {""tk"": ""full"", ""act"": 0.0}]"
